Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
POLE4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMLHE	1	0.817102137767221	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0485843845393679	1	1	1
TBKBP1	3	0	No	N/A	No	1	1.0	1	1	0.660	1	1	1	1	1	1	1	0.0867700746293491	1	1	0
DNTTIP1	4	0.644376899696049	No	N/A	No	1	0.7178338431155614	1	1	0.833	1	1	1	1	1	1	1	1	1	1	0
PRUNE	5	0.757174392935982	No	N/A	No	1	1.0	1	1	0.00166	1	1	1	1	1	1	1	1	1	1	1
WDTC1	8	0	No	N/A	No	1	0.6365873213976984	1	1	0.428	1	1	1	1	1	1	1	1	1	1	0
KIAA1731	16	0	No	N/A	No	1	0.1148930529820257	1	1	0.737	1	1	1	1	1	1	1	1	1	1	0
CACNA1E	30	0.653696498054475	No	N/A	No	1	1	1	1	0.623	1	1	1	1	1	1	1	0.192296036883009	1	1	0
AFG3L2	4	0.740276035131744	No	N/A	No	1	0.17962417774552134	1	1	0.136	1	1	1	1	1	1	1	1	1	1	0
RIN1	6	0	No	N/A	No	1	0.29264519982654497	1	1	0.253	1	1	1	1	1	1	1	1	1	1	0
METTL1	4	0.927536231884058	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNER	1	0.431478968792402	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ENTPD5	9	0.869158878504673	No	N/A	No	1	1.0	1	1	0.532	1	1	1	1	1	1	1	1	1	1	0
C16orf78	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COL4A4	9	0.961538461538462	No	N/A	No	1	1	1	1	0.621	1	1	1	1	1	1	1	1	1	1	0
PGA5	4	0.958762886597938	No	N/A	No	1	1	1	1	0.422	1	1	1	1	1	1	1	1	1	1	0
NFKBID	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GSTZ1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OPHN1	5	0.271820448877805	No	N/A	No	1	0.9071899323745054	1	1	0.649	1	1	1	1	1	1	1	1	1	1	0
BTD	6	0	No	N/A	No	1	0.8747555364713144	1	1	0.595	1	1	1	1	1	1	1	1	1	1	0
CSF2RB	4	0	No	N/A	No	1	0.16352835413521336	1	1	0.140	1	1	1	1	1	1	1	1	1	1	0
CD1A	2	0.990825688073395	No	N/A	No	1	1	1	1	0.723	1	1	1	1	1	1	1	1	1	1	0
GINS1	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NAP1L4	5	0	No	N/A	No	1	0.05744410612049569	1	1	0.0916	1	1	1	1	1	1	1	1	1	1	0
CALCB	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPL12	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DTNBP1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAF1	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR5H2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDCD1	2	0.472222222222222	No	N/A	No	1	1	1	1	0.814	1	1	1	1	1	1	1	1	1	1	0
NKAP	3	0	No	N/A	No	1	0.6920724724245907	1	1	0.842	1	1	1	1	1	1	1	1	1	1	0
SORBS3	4	0.341281669150522	No	N/A	No	1	0.1812023378488396	1	1	0.797	1	1	1	1	1	1	1	1	1	1	0
KRTAP9-8	2	0	No	N/A	No	1	1	1	1	0.141	1	1	1	1	1	1	1	1	1	1	0
OR6C74	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LCTL	5	0.927689594356261	No	N/A	No	1	1	1	1	0.394	1	1	1	1	1	1	1	1	1	1	0
GPR160	2	0	No	N/A	No	1	1.0	1	1	0.903	1	1	1	1	1	1	1	1	1	1	0
DCUN1D4	3	0	No	N/A	No	1	1	1	1	0.654	1	1	1	1	1	1	1	1	1	1	0
PFKFB2	2	0.924752475247525	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLEKHD1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
B3GAT3	10	0.785074626865672	No	N/A	No	1	0.3410070994930871	1	1	0.377	1	1	1	1	1	1	1	1	1	1	0
TMUB2	1	0.236760124610592	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RASSF3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LCA5L	7	0	No	N/A	No	1	1	1	1	0.0967	1	1	1	1	1	1	1	1	1	1	0
ROBO3	6	0.625541125541126	No	N/A	No	1	1	1	1	0.0720	1	1	1	1	1	1	1	1	1	1	0
ITGAV	7	0.922709923664122	No	N/A	No	1	1.0	1	1	0.561	1	1	1	1	1	1	1	1	1	1	0
OR56A4	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DECR1	3	0.919402985074627	No	N/A	No	1	0.348977164701007	1	1	0.234	1	1	1	1	1	1	1	1	1	1	0
C1orf106	3	0	No	N/A	No	1	0.45920620540715973	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PNPLA7	4	0.201192250372578	No	N/A	No	1	1.0	1	1	0.879	1	1	1	1	1	1	1	1	1	1	0
HIVEP2	10	0	No	N/A	No	1	1.0	1	1	0.662	1	1	1	1	1	1	1	1	1	1	0
WBSCR28	5	0	No	N/A	No	7.267392e-01	1	1	1	0.991	1	1	1	1	1	1	1	1	1	1	0
FCGR1A	5	0.732620320855615	No	N/A	No	1	0.8157364071065482	1	1	0.696	1	1	1	1	1	1	1	1	1	1	0
BIRC6	23	0.0901791229153799	No	N/A	No	1	1.0	1	1	0.0276	1	1	1	1	1	1	1	1	1	1	1
MYL7	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO25	2	0	No	N/A	No	1	1.0	1	1	0.759	1	1	1	1	1	1	1	1	1	1	0
LDHAL6B	2	0.871391076115486	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MTDH	2	0	No	N/A	No	1	1.0	1	1	0.625	1	1	1	1	1	1	1	1	1	1	0
NLRX1	8	0.744615384615385	No	N/A	No	1	1.0	1	1	0.548	1	1	1	1	1	1	1	1	1	1	0
C17orf74	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UTP15	4	0	No	N/A	No	1	1.0	1	1	0.941	1	1	1	1	1	1	1	1	1	1	0
NCK2	1	0.857894736842105	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLUD1	3	1	No	N/A	No	1	1.0	1	1	0.363	1	1	1	1	1	1	1	0.143954196371906	1	1	0
KCNH2	5	0.553925798101812	No	N/A	No	1	1	1	1	0.431	1	1	1	1	1	1	1	0.0980276621431971	1	1	0
SLC44A3	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C10orf105	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNFRSF10A	1	0.258547008547009	No	N/A	No	1	0.11933655747013013	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGAP18	3	0.328808446455505	No	N/A	No	1	1.0	1	1	0.302	1	1	1	1	1	1	1	1	1	1	0
BDKRB1	4	0.926345609065156	No	N/A	No	1	1	1	1	0.750	1	1	1	1	1	1	1	1	1	1	0
PRKX	5	0.994413407821229	No	N/A	No	1	0.576404772505274	0.0202341191644	1	0.290	1	1	1	1	1	0.943942	1	1	1	1	1
CD3EAP	2	0	No	N/A	No	1	1.0	1	1	0.464	1	1	1	1	1	1	1	1	1	1	0
EXOSC8	5	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHAC2	6	0.660377358490566	No	N/A	No	1	1	1	1	0.835	1	1	1	1	1	1	1	1	1	1	0
SEMA4G	13	0.724792408066429	No	N/A	No	1	1.0	1	1	0.216	1	1	1	1	1	0.921086	1	1	1	1	0
FTHL17	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO15	5	0	No	N/A	No	1	1	1	1	0.295	1	1	1	1	1	1	1	1	1	1	0
OR14I1	5	0	No	N/A	No	6.763211e-01	1	1	1	1	1	1	1	1	1	1	1	0.172574499785196	1	1	0
GALNT1	3	0.899821109123435	No	N/A	No	1	1.0	1	1	0.321	1	1	1	1	1	1	1	1	1	1	0
LGALS14	3	0.916666666666667	No	N/A	No	1	1	1	1	0.319	1	1	1	1	1	1	1	1	1	1	0
TMX2-CTNND1	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
S100A4	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HSPB9	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AKAP3	8	0	No	N/A	No	1	1	1	1	0.940	1	1	1	1	1	1	1	1	1	1	0
RP11-1099M24.7	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNNT3	3	0	No	N/A	No	1	1	1	1	0.601	1	1	1	1	1	1	1	1	1	1	0
FCAMR	3	0.190641247833622	No	N/A	No	1	1	1	1	0.101	1	1	1	1	1	1	1	1	1	1	0
COG8	6	0	No	N/A	No	1	1	1	1	0.641	1	1	1	1	1	1	1	1	1	1	0
TSSK3	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.109598495287232	1	1	0
CNTD1	5	0	No	N/A	No	1	1	1	1	0.777	1	1	1	1	1	1	1	1	1	1	0
CLIC2	3	1	No	N/A	No	1	0.7328685551387278	1	1	0.294	1	1	1	1	1	1	1	1	1	1	0
LYRM2	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF17	6	0	No	N/A	No	1	0.36840702738684517	1	1	0.0852	1	1	1	1	1	1	1	1	1	1	0
AC092811.1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GTF2IRD2B	6	0	No	N/A	No	9.591052e-01	1.0	1	1	0.533	1	1	1	1	1	1	1	1	1	1	0
SERPINF2	2	0	No	N/A	No	1	1	1	1	0.308	1	1	1	1	1	1	1	1	1	1	0
PAPSS2	2	0.98546042003231	No	N/A	No	1	1.0	1	1	0.477	1	1	1	1	1	1	1	1	1	1	0
INTS4	6	0	No	N/A	No	1	1.0	1	1	0.335	1	1	1	1	1	1	1	1	1	1	0
PRPF40A	8	0.238709677419355	No	N/A	No	1	1.0	1	1	0.493	1	1	1	1	1	1	1	0.0249186525384637	1	1	1
C2orf62	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO22	2	0	No	N/A	No	1	1.0	1	1	0.668	1	1	1	1	1	1	1	1	1	1	0
PUS10	3	0	No	N/A	No	1	1.0	1	1	0.391	1	1	1	1	1	1	1	1	1	1	0
KIF4B	6	0.290113452188006	No	N/A	No	1	1	1	1	0.100	1	1	1	1	1	1	1	1	1	1	0
C9orf141	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRR12	5	0	No	N/A	No	1	1.0	1	1	0.365	1	1	1	1	1	1	1	1	1	1	0
POU5F2	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAGEA12	10	0.656050955414013	No	N/A	No	1	1	1	1	0.149	1	1	1	1	1	0.693056	1	1	1	1	0
TMCO5A	2	0	No	N/A	No	1	1	1	1	0.529	1	1	1	1	1	1	1	1	1	1	0
ST8SIA6	2	0.746231155778894	No	N/A	No	1	1	1	1	0.540	1	1	1	1	1	1	1	1	1	1	0
MOAP1	4	0	No	N/A	No	1	0.6892409122325992	1	1	0.484	1	1	1	1	1	1	1	1	1	1	0
MRPL27	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC35F5	2	0	No	N/A	No	1	0.8072870524108139	1	1	0.698	1	1	1	1	1	1	1	1	1	1	0
GLA	8	0.927738927738928	No	N/A	No	1	1.0	1	1	0.782	1	1	1	1	1	1	1	1	1	1	0
NDUFA1	10	1	No	N/A	No	1	1.0	1	1	0.120	1	1	1	1	1	1	1	1	1	1	0
OR2V1	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LANCL3	2	0.988095238095238	No	N/A	No	1	1	1	1	0.209	1	1	1	1	1	1	1	1	1	1	0
OAS2	7	0.966620305980529	No	N/A	No	1	1.0	1	1	0.00358	1	1	1	1	1	0.913958	1	1	1	1	1
HRASLS	1	0.465201465201465	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GSTM2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CABYR	7	0	No	N/A	No	1	1	1	1	0.936	1	1	1	1	1	1	1	1	1	1	0
ZBTB49	5	0.47843137254902	No	N/A	No	1	1	1	1	0.223	1	1	1	1	1	1	1	0.056780156074856	1	1	0
DAB2	5	0.246753246753247	No	N/A	No	1	1.0	1	1	0.752	1	1	1	1	1	1	1	0.0567174402606907	1	1	0
LAS1L	5	0	No	N/A	No	1	1.0	1	1	0.889	1	1	1	1	1	1	1	1	1	1	0
KIAA1161	1	0.613235294117647	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARID1B	16	0	Yes	TSG	Missense somatic drivers in matching tissue	1	0.23891181772416192	1	1	0.595	1	1	1	1	1	1	1	1	1	1	0
HNRNPL	4	0.719864176570458	No	N/A	No	1	1.0	1	1	0.707	1	1	1	1	1	1	1	1	1	1	0
TINAGL1	2	0.762312633832976	No	N/A	No	1	1.0	1	1	0.757	1	1	1	1	1	1	1	1	1	1	0
CDK1	1	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NMD3	4	0	No	N/A	No	1	1.0	1	1	0.760	1	1	1	1	1	1	1	1	1	1	0
CHRNA4	6	0.698564593301435	No	N/A	No	1	1	1	1	0.461	1	1	1	1	1	1	1	1	1	1	0
RBM12	7	0.427038626609442	No	N/A	No	1	1.0	1	1	0.675	1	1	1	1	1	1	1	1	1	1	0
NKX1-2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HDAC6	18	0	No	N/A	No	1	1.0	0.272187537668	1	0.657	1	1	1	1	1	1	1	1	1	1	0
NUP107	10	1	No	N/A	No	1	0.9868024138099409	1	1	0.818	1	1	1	1	1	1	1	1	1	1	0
AC012360.2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C1orf63	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PTRHD1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SEC31B	7	0.67175572519084	No	N/A	No	1	1	1	1	0.253	1	1	1	1	1	1	1	1	1	1	0
VSTM1	3	0	No	N/A	No	1	1	1	1	0.128	1	1	1	1	1	1	1	1	1	1	0
SLC36A3	2	0	No	N/A	No	1	1	1	1	0.878	1	1	1	1	1	1	1	1	1	1	0
ZNF438	8	0	No	N/A	No	1	1.0	1	1	0.211	1	1	1	1	1	1	1	1	1	1	0
C11orf63	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAGEB6	7	0.523341523341523	No	N/A	No	1	1	1	1	0.853	1	1	1	1	1	0.913958	1	1	1	1	0
SLC8A3	4	0.345199568500539	No	N/A	No	1	1	1	1	0.0650	1	1	1	1	1	1	1	1	1	1	0
VIT	7	0.708513708513709	No	N/A	No	1	1	1	1	0.577	1	1	1	1	1	1	1	1	1	1	0
CARD11	8	0.08578856152513	No	OG	Missense somatic drivers in other tissues	1	1.0	1	1	0.962	1	1	1	1	1	1	1	1	1	1	0
RAD51	3	0	No	N/A	No	1	1.0	1	1	0.812	1	1	1	1	1	1	1	1	1	1	0
SEPT5	2	0	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.544	1	1	1	1	1	1	1	1	1	1	0
LCT	18	0.775298391281785	No	N/A	No	1	1	1	1	0.0916	1	1	1	1	1	1	1	0.198338723593818	1	1	0
RC3H2	5	0	No	N/A	No	1	1.0	1	1	0.440	1	1	1	1	1	1	1	1	1	1	0
RFTN2	3	0	No	N/A	No	1	1	1	1	0.543	1	1	1	1	1	1	1	1	1	1	0
GLT25D1	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NUDCD3	1	0.38781163434903	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NKX2-2	1	0.282051282051282	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CC2D2B	2	0	No	N/A	No	1	1	1	1	0.753	1	1	1	1	1	1	1	1	1	1	0
KCNJ5	4	0.789976133651551	No	Unk	Missense somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPNE1	11	0	No	N/A	No	1	1.0	1	1	0.668	1	1	1	1	1	1	1	1	1	1	0
ACP6	2	0	No	N/A	No	1	0.7638080428520982	1	1	0.274	1	1	1	1	1	1	1	1	1	1	0
FMR1NB	2	0	No	N/A	No	1	1	1	1	0.603	1	1	1	1	1	1	1	1	1	1	0
ZNF205	4	0	No	N/A	No	1	1.0	1	1	0.875	1	1	1	1	1	1	1	1	1	1	0
CCNT2	3	0.363013698630137	No	N/A	No	1	0.21602332415825853	1	1	0.0978	1	1	1	1	1	1	1	1	1	1	0
SLC10A3	8	0	No	N/A	No	1	0.2665278512240053	1	1	0.635	1	1	1	1	1	1	1	1	1	1	0
TRPM4	13	0	No	N/A	No	1	1.0	1	1	0.191	1	1	1	1	1	1	1	1	1	1	0
HLA-DQB1	3	0.836431226765799	No	N/A	No	1	1.0	1	1	0.791	1	1	1	1	1	1	1	1	1	1	0
BSN	13	0	No	N/A	No	1	1	1	1	0.633	1	1	1	1	1	1	1	0.135403089811192	1	1	0
DRP2	3	0	No	N/A	No	1	1	1	1	0.844	1	1	1	1	1	1	1	1	1	1	0
RP2	3	1	No	N/A	No	1	1.0	1	1	0.799	1	1	1	1	1	1	1	1	1	1	0
THBS3	10	0.698744769874477	No	N/A	No	1	1.0	1	1	0.731	1	1	1	1	1	1	1	1	1	1	0
FBXL5	5	0.232995658465991	No	N/A	No	1	1.0	1	1	0.0975	1	1	1	1	1	1	1	1	1	1	0
PEF1	5	0.714788732394366	No	N/A	No	1	1.0	1	1	0.445	1	1	1	1	1	1	1	1	1	1	0
MTERFD1	4	0.647482014388489	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPNE2	2	0	No	N/A	No	1	0.27459464168670084	1	1	0.0594	1	1	1	1	1	1	1	1	1	1	0
NARS	1	0.932481751824818	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DPM1	5	0	No	N/A	No	1	1.0	1	1	0.868	1	1	1	1	1	1	1	1	1	1	0
PDGFRA	6	0.651056014692378	No	OG	Missense somatic drivers in other tissues	1	1.0	1	1	0.00606	1	1	1	1	1	1	1	0.158166614964504	1	1	1
GPR98	34	0.187599111956866	No	N/A	No	1	1	1	1	0.677	1	1	1	1	1	1	1	1	1	1	0
HHIPL1	2	0.686700767263427	No	N/A	No	1	1	1	1	0.792	1	1	1	1	1	1	1	1	1	1	0
NTN5	2	0.689161554192229	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TYSND1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCDC19	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AP002956.1	9	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PHYH	3	0.911242603550296	No	N/A	No	1	1.0	1	1	0.145	1	1	1	1	1	1	1	1	1	1	0
TMEM145	6	0	No	N/A	No	1	1	1	1	0.931	1	1	1	1	1	1	1	1	1	1	0
TXLNB	5	0	No	N/A	No	1	1	1	1	0.195	1	1	1	1	1	1	1	0.220820826926847	1	1	0
ASPDH	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SEC63	6	0.455263157894737	No	N/A	No	1	0.779745002693921	1	1	0.801	1	1	1	1	1	1	1	1	1	1	0
ADAM8	1	0.544902912621359	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HPSE	6	0.848987108655617	No	N/A	No	1	1	1	1	0.555	1	1	1	1	1	1	1	1	1	1	0
JHDM1D	4	0.518597236981934	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPA1	7	1	No	N/A	No	1	1	1	1	0.0302	1	1	1	1	1	0.913958	1	1	1	1	1
ATG13	3	0.343636363636364	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AP003068.6	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C15orf56	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AKAP8L	4	0	No	N/A	No	1	0.8116921547872274	1	1	0.544	1	1	1	1	1	1	1	1	1	1	0
KCNA2	2	0	No	N/A	No	1	1	1	1	0.922	1	1	1	1	1	1	1	1	1	1	0
SH2D7	2	0.221729490022173	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CEP152	14	0.0350877192982456	No	N/A	No	1	1	1	1	0.968	1	1	1	1	1	1	1	0.219502266884755	1	1	0
RAB17	1	0.966981132075472	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COL13A1	4	0.813110181311018	No	N/A	No	1	1	1	1	0.862	1	1	1	1	1	1	1	1	1	1	0
SLC26A10	6	0	No	N/A	No	1	1	1	1	0.984	1	1	1	1	1	1	1	1	1	1	0
SLC25A23	5	0	No	N/A	No	1	0.5283792883663581	1	1	0.0735	1	1	1	1	1	1	1	1	1	1	0
USP1	6	0	No	N/A	No	1	1.0	1	1	0.500	1	1	1	1	1	1	1	0.11843164011574	1	1	0
TCEAL2	3	0	No	N/A	No	1	1	1	1	0.394	1	1	1	1	1	1	1	1	1	1	0
STK38L	4	0.959051724137931	No	N/A	No	1	1.0	1	1	0.589	1	1	1	1	1	1	1	0.126937159762734	1	1	0
ARF5	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OVCH1	5	0.451499118165785	No	N/A	No	1	1	1	1	0.616	1	1	1	1	1	1	1	1	1	1	0
SLC9A7	4	0.0662068965517241	No	N/A	No	1	1	1	1	0.122	1	1	1	1	1	1	1	1	1	1	0
WBP1	8	0	No	N/A	No	1	0.05080353018334751	1	1	0.922	1	1	1	1	1	1	1	1	1	1	0
C12orf49	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GYG2	9	0.648702594810379	No	N/A	No	2.070121e-01	0.452921883886679	1	1	0.388	1	1	1	1	1	1	1	1	1	1	0
AL391152.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPTSSB	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNB1	2	1	No	N/A	No	1	0.5526726524103198	1	1	0.125	1	1	1	1	1	1	1	0.20567257909442	1	1	0
MRGPRX2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HSPE1	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
URI1	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FAM188B	4	0	No	N/A	No	1	1.0	1	1	0.992	1	1	1	1	1	1	1	1	1	1	0
PPP1R14D	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SIAE	5	0	No	N/A	No	1	0.6348470817998957	1	1	0.822	1	1	1	1	1	1	1	1	1	1	0
SLC6A2	2	0.882165605095541	No	N/A	No	1	1	1	1	0.304	1	1	1	1	1	1	1	1	1	1	0
HARS	8	1	No	N/A	No	1	0.9464168839846167	1	1	0.635	1	1	1	1	1	1	1	1	1	1	0
FSTL5	6	0.216056670602125	No	N/A	No	1	1	1	1	0.675	1	1	1	1	1	1	1	1	1	1	0
GABRA5	5	0.692640692640693	No	N/A	No	1	1	1	1	0.258	1	1	1	1	1	1	1	1	1	1	0
YAE1D1	2	0	No	N/A	No	1	0.9605903907618545	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SDCBP	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC16A10	4	0	No	N/A	No	1	1	1	1	0.459	1	1	1	1	1	1	1	1	1	1	0
PYCARD	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO27	1	0.901060070671378	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCEB2	10	0.732919254658385	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPS21	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
THUMPD3	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
WNT7B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MFAP4	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BRD4	3	0.272393538913363	No	OG	Other somatic drivers in other tissues	1	1.0	1	1	0.611	1	1	1	1	1	1	1	1	1	1	0
S100A13	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIM36	3	0.135989010989011	No	N/A	No	1	1	1	1	0.291	1	1	1	1	1	1	1	1	1	1	0
DEFB115	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNAI2	2	1	No	N/A	No	1	1.0	1	1	0.914	1	1	1	1	1	1	1	1	1	1	0
LYZL2	1	0.731958762886598	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RECQL	4	0.879815100154083	No	N/A	No	1	1.0	1	1	0.189	1	1	1	1	1	1	1	1	1	1	0
ACAD10	6	0.931192660550459	No	N/A	No	1	1.0	1	1	0.474	1	1	1	1	1	1	1	1	1	1	0
C19orf48	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FABP12	2	0.978571428571429	No	N/A	No	1	1	1	1	0.251	1	1	1	1	1	1	1	1	1	1	0
AGK	4	0.495260663507109	No	N/A	No	1	1.0	1	1	0.795	1	1	1	1	1	1	1	1	1	1	0
GCNT7	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR10W1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
INTS2	5	0	No	N/A	No	1	1.0	1	1	0.746	1	1	1	1	1	1	1	0.146600586418907	1	1	0
